cod_unico,direccion,institucion,establecimiento,files,clasificacion,correo,longitud,latitud,pagina
00005864,AVENIDA AV ALFONSO UGARTE S/N - SAN ANTONIO DE PEDREGAL S/N AV ALFONSO UGARTE S/N - SAN ANTONIO DE PEDREGAL LURIGANCHO LIMA LIMA,PUBLICO,SAN ANTONIO DE PEDREGAL,"""http://maps.google.es/?q=-11.9214709%20-76.7128534,INSASU20180731144336.jpg,INSASU20180731150701.jpg,INSASU20230918083924.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csantoniochosica@hotmail.es,-76.7128534,-11.9214709,HTTP://www.rslemdirislimaeste.gob.pe
00005871,AVENIDA AV. SANTA ROSA S/N NÚMERO S/N DISTRITO HUAROCHIRI PROVINCIA HUAROCHIRI DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD HUAROCHIRI,"""http://maps.google.es/?q=-12.13852064%20-76.23460168,Fotografia_5871_15735291_1461165477549.png,Fotografia_5871_15735291_1461165514715.png,Fotografia_5871_15735291_1461165535994.png,""",CENTROS DE SALUD O CENTROS MEDICOS,REDHUAROCHIRI@YAHOO.ES,-76.23460168,-12.13852064,HTTP://WWW.RSH.GOB.PE
00005884,AVENIDA J. ZUBIETA S/N - AA.HH HORACIO ZEVALLOS S/N ATE LIMA LIMA,PUBLICO,HORACIO ZEVALLOS,"""http://maps.google.es/?q=-12.01905526%20-76.83841569,INSASU20180816171636.jpg,INSASU20180816171655.jpg,INSASU20180816172149.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,horaciozevallosate@outlook.es,-76.83841569,-12.01905526,http://dirislimaeste.gob.pe/index.php
00005899,OTROS URB.SAN ANTONIO MZ Y LT 19 URB.SAN ANTONIO MZ Y LT 19 LURIGANCHO LIMA LIMA,PUBLICO,VIRGEN DEL ROSARIO CARAPONGO,"""http://maps.google.es/?q=-12.0021766%20-76.8756992,INSASU20180726123258.jpg,INSASU20180726123405.jpg,INSASU20180726124015.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,patriciacdf7@hotmail.com,-76.8756992,-12.0021766,HTTP://www.dirislimaeste.gob.pe
00005900,OTROS AAHH PAMPA LOS OLIVARES-VILLA LETICIA-MZ K1 LOTE 9-12 AAHH PAMPA LOS OLIVARES-VILLA LETICIA-MZ K1 LOTE 9-12 LURIGANCHO LIMA LIMA,PUBLICO,VILLA LETICIA DE CAJAMARQUILLA,"""http://maps.google.es/?q=-11.9662957%20-76.8833177,INSASU20180726112159.jpg,INSASU20180726112252.jpg,INSASU20180726112302.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,npatty165@hotmail.com,-76.8833177,-11.9662957,HTTP://www.rslem.gob.pe
00005902,OTROS EX FUNDO AGRICOLA NIEVERIA LOTE 62-B LT.1 EX FUNDO AGRICOLA NIEVERIA LOTE 62-B LT.1 LURIGANCHO LIMA LIMA,PUBLICO,NIEVERIA DEL PARAISO,"""http://maps.google.es/?q=-11.976816%20-76.907971,INSASU20180726125735.jpg,INSASU20230915104443.jpg,INSASU20230915104452.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,veronicafigueroab@hotmail.com,-76.907971,-11.976816,HTTP://www.dirislimaeste.gob.pe
00005903,"CALLE EL HARAS S/N CDRA.4 RINCONADA BAJA S/N (Ref: COST. CUNA MUNICIPAL, ESQ.MANUEL PRADO UGARTECHE ) LA MOLINA LIMA LIMA",PUBLICO,LA MOLINA,"""http://maps.google.es/?q=-12.07884185%20-76.91693161,INSASU20180607101521.JPG,INSASU20180607101528.JPG,INSASU20180607101526.JPG,""",CENTROS DE SALUD O CENTROS MEDICOS,centrodesaludlamolina@gmail.com,-76.91693161,-12.07884185,http://www.rslem.gob.pe
00005920,OTROS LOS ARTESANOS 166 ASOC.VIV. BETHANIA (CERCA DEL CEI) LOS ARTESANOS 166 ASOC.VIV. BETHANIA (CERCA DEL CEI) EL AGUSTINO LIMA LIMA,PUBLICO,BETHANIA,"""http://maps.google.es/?q=-12.0277035%20-76.99271243,INSASU20181108150314.jpg,INSASU20240122121759.jpg,INSASU20240122121805.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,dramarthagube@hotmail.com,-76.99271243,-12.0277035,http://www.dirislimaeste.gob.pe
00005922,CALLE URB. PRIMAVERA CALLE 23 DE SETIEMBRE S/N S/N URB. PRIMAVERA CALLE 23 DE SETIEMBRE S/N EL AGUSTINO LIMA LIMA,PUBLICO,PRIMAVERA,"""http://maps.google.es/?q=-12.0344562%20-77.0055986,INSASU20180721114200.jpg,INSASU20180604174838.JPG,INSASU20180604174848.JPG,""",CENTROS DE SALUD O CENTROS MEDICOS,amvasquezs@HOTMAIL.COM,-77.0055986,-12.0344562,HTTP://www.DIRISLE.gob.pe
00005923,OTROS ARACELI CATALAN - ESQ. INDEPENDIENTE (PIE DEL CERRO EL AGUSTINO) ARACELI CATALAN - ESQ. INDEPENDIENTE (PIE DEL CERRO EL AGUSTINO) EL AGUSTINO LIMA LIMA,PUBLICO,EL AGUSTINO,"""http://maps.google.es/?q=-12.0542654%20-77.0009781,INSASU20250711093736.jpeg,INSASU20250711093745.jpeg,INSASU20250711093753.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,cseadirisle@gmail.com,-77.0009781,-12.0542654,HTTP://www.dirislimaeste.gob.pe
00005924,CALLE CALLE JAVIER HERAUD S/N URB. AH NOCHETO S/N CALLE JAVIER HERAUD S/N URB. AH NOCHETO SANTA ANITA LIMA LIMA,PUBLICO,NOCHETO,"""http://maps.google.es/?q=-12.046338%20-76.9843438,INSASU20180720105924.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,martin_ramos2410@hotmail.com,-76.9843438,-12.046338,http://www.rslem.gob.pe
00005926,OTROS MZ. F - LOTE 1 - URB. EL ÉXITO MZ. F - LOTE 1 - URB. EL ÉXITO ATE LIMA LIMA,PUBLICO,EL EXITO,"""http://maps.google.es/?q=-12.0238043%20-76.9011921,INSASU20190128091606.jpg,INSASU20190128091716.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,max3331@hotmail.com,-76.9011921,-12.0238043,http://www.rslem.gob.pe
00005927,AVENIDA AV. ESTRELLA S/N SANTA CLARA CC.KM. 12 S/N AV. ESTRELLA S/N SANTA CLARA CC.KM. 12 ATE LIMA LIMA,PUBLICO,SANTA CLARA,"""http://maps.google.es/?q=-12.0162198%20-76.88436,INSASU20181005091613.jpg,INSASU20231116165750.jpg,INSASU20231116165758.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,luismanco@hotmail.com,-76.88436,-12.0162198,http://www.dirislimaetse.gob.pe
00005928,OTROS MZ. F - LOTE 1 - COOP. MANYLSA - ATE MZ. F - LOTE 1 - COOP. MANYLSA - ATE ATE LIMA LIMA,PUBLICO,MANYLSA,"""http://maps.google.es/?q=-12.0326573%20-76.8887157,INSASU20190215075028.jpg,INSASU20240209153137.jpg,INSASU20240209153143.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmanylsa@gmail.com,-76.8887157,-12.0326573,http://www.dirislimaeste.gob.pe
00005931,OTROS ZONA A - MZ. V3 LOTE 3  AAHH EL AMAUTA ZONA A - MZ. V3 LOTE 3  AAHH EL AMAUTA ATE LIMA LIMA,PUBLICO,AMAUTA,"""http://maps.google.es/?q=-12.04277623%20-76.89800245,INSASU20190214105126.jpg,INSASU20231121112420.jpg,INSASU20231121112427.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,jserluq@yahoo.com,-76.89800245,-12.04277623,http://www.dirislimaeste.gob.pe
00005933,AVENIDA AV. CENTRAL S/N MZ.W - MZ.H PROGRAMA DE VIVIENDA ALFA Y OMEGA S/N AV. CENTRAL S/N MZ.W - MZ.H PROGRAMA DE VIVIENDA ALFA Y OMEGA ATE LIMA LIMA,PUBLICO,ALFA Y OMEGA,"""http://maps.google.es/?q=-12.014028%20-76.8537496,INSASU20180719072942.JPG,INSASU20180719072946.JPG,INSASU20180719072952.JPG,""",CENTROS DE SALUD O CENTROS MEDICOS,centrodesaludalfayomega@gmail.com,-76.8537496,-12.014028,http://www.dirislimaeste.gob.pe
00005936,"OTROS CT.7, LOTE 19-20 C. CENTRAL KM. 22.7 AAHH VIRGEN DE FATIMA CT.7, LOTE 19-20 C. CENTRAL KM. 22.7 AAHH VIRGEN DE FATIMA CHACLACAYO LIMA LIMA",PUBLICO,MORON,"""http://maps.google.es/?q=-11.9797934%20-76.7889201,INSASU20180726071825.jpg,INSASU20221230093333.jpg,INSASU20221230093343.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,jfbazan302000@hotmail.com,-76.7889201,-11.9797934,http://www.DIRISLIMAESTE.gob.pe
00005937,AVENIDA AV.ATAHUALPA Nº 373-CULTURA Y PROGRESO ÑAÑA-CHACLACAYO AV.ATAHUALPA Nº 373-CULTURA Y PROGRESO ÑAÑA-CHACLACAYO CHACLACAYO LIMA LIMA,PUBLICO,PROGRESO,"""http://maps.google.es/?q=-11.9863974%20-76.8198403,INSASU20190118142041.jpg,INSASU20190118142043.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,demar3079_c.s.progreso@hotmail.com,-76.8198403,-11.9863974,http://www.rslem.gob.pe
00005940,OTROS MZ N LOTE 05 AAHH CERRO VECINO HUASCATA-CHACLACAYO MZ N LOTE 05 AAHH CERRO VECINO HUASCATA-CHACLACAYO CHACLACAYO LIMA LIMA,PUBLICO,HUASCATA,"""http://maps.google.es/?q=-11.993645%20-76.819316,INSASU20180812102306.JPG,INSASU20180812102312.JPG,INSASU20180812102314.JPG,""",PUESTOS DE SALUD O POSTAS DE SALUD,p.s.huascata@hotmail.com,-76.819316,-11.993645,
00005962,JIRÓN JR.PUERTO ESPAÑA MZ F2 LOTE 02 - SICUANI JR.PUERTO ESPAÑA MZ F2 LOTE 02 - SICUANI ATE LIMA LIMA,PUBLICO,GUSTAVO LANATTA,"""http://maps.google.es/?q=-12.0694803%20-76.9789165,INSASU20220722170117.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cgustavolanattalujan@gmail.com,-76.9789165,-12.0694803,http://www.rslem.gob.pe
00005964,OTROS PJ 3 DE MAYO 140 -MZ.B LOTE 12- URB. EL BOSQUE PJ 3 DE MAYO 140 -MZ.B LOTE 12- URB. EL BOSQUE ATE LIMA LIMA,PUBLICO,EL BOSQUE,"""http://maps.google.es/?q=-12.063413%20-76.987062,INSASU20190125084201.jpg,INSASU20190125084205.jpg,INSASU20190125084208.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,yrdoris54@yahoo.com,-76.987062,-12.063413,http://www.rslem.gob.pe
00005965,AVENIDA AV. GARCILAZO DE LA VEGA CDRA. 3 - SAN PEDRO AV. GARCILAZO DE LA VEGA CDRA. 3 - SAN PEDRO EL AGUSTINO LIMA LIMA,PUBLICO,SANTA MAGDALENA SOFIA,"""http://maps.google.es/?q=-12.0606209%20-77.0036943,INSASU20180723121554.jpg,INSASU20240122124306.jpg,INSASU20240122124311.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,CSSTAMAGDALENA@LIMAESTE.GOB.PE,-77.0036943,-12.0606209,http://www.rslem.gob.pe
00005967,AVENIDA AV.SANTA ROSA S/N VI ZONA - AAHH 7 DE OCTUBRE S/N AV.SANTA ROSA S/N VI ZONA - AAHH 7 DE OCTUBRE EL AGUSTINO LIMA LIMA,PUBLICO,7 DE OCTUBRE,"""http://maps.google.es/?q=-12.055972%20-76.994256,INSASU20180720104515.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cs7deoctubre@hotmail.com,-76.994256,-12.055972,http://www.dirislimaeste.gob.pe
00005970,JIRÓN JIRON LIMA N°802-SAN MATEO DE HUANCHOR DISTRITO SAN MATEO PROVINCIA HUAROCHIRI DEPARTAMENTO LIMA,PUBLICO,SAN MATEO DE HUANCHOR,"""http://maps.google.es/?q=-11.75764119%20-76.29844603,Fotografia_5970_15735291_1460736539065.png,Fotografia_5970_15735291_1460736552117.png,Fotografia_5970_15735291_1460736590559.png,""",CENTROS DE SALUD O CENTROS MEDICOS,REDHUAROCHIRI@YAHOO.ES,-76.29844603,-11.75764119,HTTP://WWW.RSH.GOB.PE
00005988,OTROS MARTÍNEZ DE PINILLOS 124 A BARRANCO LIMA LIMA,PUBLICO,CENTRO DE SALUD ALICIA LASTRES DE LA TORRE,"""http://maps.google.es/?q=-12.1445771%20-77.0224199,INSASU20180912124859.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,marybazul@gmail.com,-77.0224199,-12.1445771,
00005990,AVENIDA AV. DEFENSORES DEL MORRO (EX HUAYLAS) Nº556 AV. DEFENSORES DEL MORRO (EX HUAYLAS) Nº556 CHORRILLOS LIMA LIMA,PUBLICO,CENTRO DE SALUD GUSTAVO LANATTA LUJAN,"""http://maps.google.es/?q=-12.1692159%20-77.0240399,INSASU20181003123807.jpg,INSASU20181003123810.jpg,INSASU20181003123813.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,caslitauro@yahoo.es,-77.0240399,-12.1692159,
00005993,JIRÓN DANIEL CORNEJO NÚMERO 182 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD SANTIAGO DE SURCO,"""http://maps.google.es/?q=-12.1473252%20-77.0061782,INSASU20240227110219.jpg,INSASU20240227110226.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cssantiagodesurco@dirisls.pe,-77.0061782,-12.1473252,
00006055,AVENIDA AV. LIMA S/N S/N AV. LIMA S/N ASIA CAÑETE LIMA,PUBLICO,CAPILLA DE ASIA,"""http://maps.google.es/?q=-12.78055324%20-76.55608553,Fotografia_6055_32541300_1462220303186.png,Fotografia_6055_32541300_1462220455327.png,Fotografia_6055_32541300_1462220482407.png,""",CENTROS DE SALUD O CENTROS MEDICOS,C.S.CAPILLADEASIA@HOTMAIL.COM,-76.55608553,-12.78055324,HTTP://WWW.DRSCHILCAMALA.GOB.PE
00006071,AVENIDA AV. MARIANO IGNACIO PRADO Nº 690 AV. MARIANO IGNACIO PRADO Nº 690 CHILCA CAÑETE LIMA,PUBLICO,CHILCA,"""http://maps.google.es/?q=-12.51942557%20-76.73931878,Fotografia_6071_32541300_1460665423787.png,Fotografia_6071_32541300_1460665479930.png,Fotografia_6071_32541300_1460665497193.png,""",CENTROS DE SALUD O CENTROS MEDICOS,CMI_NSAM_CH@HOTMAIL.COM,-76.73931878,-12.51942557,HTTP://WWW.DRSCHILCAMALA.GOB.PE
00006088,AVENIDA SAN BARTOLO MZ A LT 1 Y AV. EL GOFL NUMERO S/N DISTRITO SAN BARTOLO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO MATERNO INFANTIL SAN BARTOLO,"""http://maps.google.es/?q=-12.3873605%20-76.7770243,INSASU20240716172602.jpeg,INSASU20250207101802.jpg,INSASU20250207101808.jpg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,mesavirtualcssanbartolo@gmail.com,-76.7770243,-12.3873605,
00006090,AVENIDA AV. COLONIAL S/N Y ESQ. CASTILLA NUMERO S/N DISTRITO PACHACAMAC PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO MATERNO INFANTIL PACHACAMAC,"""http://maps.google.es/?q=-12.2282504%20-76.8581836,INSASU20180920170303.jpg,INSASU20180920170319.jpg,INSASU20180920170430.jpg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,ISAATAUJE71@GMAIL.COM,-76.8581836,-12.2282504,
00006122,"AVENIDA AV. MIGUEL GRAU MZ. L, LOTE. 15 - ALT. CDRA 9 AV. PROLONG. CANEVARO AAHH TRÉBOL AZUL DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA",PUBLICO,CENTRO DE SALUD TRÉBOL AZUL,"""http://maps.google.es/?q=-12.1775527%20-76.9659123,INSASU20230724110600.jpg,INSASU20230724110619.jpg,INSASU20230724110922.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,vsonia01@hotmail.com,-76.9659123,-12.1775527,
00006129,AVENIDA AV. REICHE S/N MZ K AA.HH. BRISAS DE PACHACAMAC NUMERO S/N DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD BRISAS DE PACHACAMAC,"""http://maps.google.es/?q=-12.2013856%20-76.9480428,INSASU20231109080023.jpeg,INSASU20240820161802.jpeg,INSASU20231109080031.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,rovive-77@hotmail.com,-76.9480428,-12.2013856,
00006142,AVENIDA AV. CONDEBAMBA S/N NUMERO S/N DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD VIRGEN DE LOURDES,"""http://maps.google.es/?q=-12.1672291%20-76.9189534,INSASU20230519143404.jpeg,INSASU20230519143408.jpeg,INSASU20230519143412.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,wgam1@hotmail.com,-76.9189534,-12.1672291,
00006171,JIRÓN JR. CUZCO 925 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD JUAN PEREZ CARRANZA,"""http://maps.google.es/?q=-12.0537765%20-77.022701,INSASU20231026180434.jpg,INSASU20231026180536.jpeg,INSASU20231026180556.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,csjpcarranza@dirislimacentro.gob.pe,-77.022701,-12.0537765,https://dirislimacentro.gob.pe/
00006172,JIRÓN JR ANCASH 1529 AAHH ROSA DE SANTA MARIA JR ANCASH 1529 AAHH ROSA DE SANTA MARIA LIMA LIMA LIMA,PUBLICO,JARDIN ROSA DE SANTA MARIA,"""""",PUESTOS DE SALUD O POSTAS DE SALUD,PS_ROSADESTAMARIA@HOTMAIL.COM,,,HTTP://WWW.REDSALUDLIMACIUDAD.GOB.PE
00006179,AVENIDA AV SAUCE MZ A1 LOTE 1 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD SAN ATANACIO DE PEDREGAL,"""http://maps.google.es/?q=-12.1212565%20-76.9990462,INSASU20180813174023.jpg,INSASU20180813174029.jpg,INSASU20180813174033.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cspedregal@dirislimacentro.gob.pe,-76.9990462,-12.1212565,https://dirislimacentro.gob.pe/
00006185,JIRÓN JR. CARHUAZ 509 JR. CARHUAZ 509 BREÑA LIMA LIMA,PUBLICO,CENTRO DE SALUD CHACRA COLORADA,"""http://maps.google.es/?q=-12.0539769%20-77.0480938,INSASU20181022093100.jpg,INSASU20230411211418.jpg,INSASU20181022092851.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cschacracolorada@dirislimacentro.gob.pe,-77.0480938,-12.0539769,
00006187,JIRÓN JR. BRUNO TERREROS 144 JR. BRUNO TERREROS 144 LIMA LIMA LIMA,PUBLICO,CENTRO DE SALUD MIRONES BAJO,"""http://maps.google.es/?q=-12.0359928%20-77.0722189,INSASU20180724193353.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmironesbajo@dirislimacentro.gob.pe,-77.0722189,-12.0359928,https://dirislimacentro.gob.pe
00006192,AVENIDA LUIS BRAYLE 13 LIMA LIMA LIMA,PUBLICO,CENTRO DE SALUD MIRONES,"""http://maps.google.es/?q=-12.0509882%20-77.0673543,INSASU20231017182222.jpg,INSASU20231017182244.jpg,INSASU20231017182257.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csmirones@dirislimacentro.gob.pe,-77.0673543,-12.0509882,
00006193,OTROS BLOCK Nº 1 UNIDAD VECINAL Nº 3 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD UNIDAD VECINAL Nº 3,"""http://maps.google.es/?q=-12.0512449%20-77.0821925,INSASU20210122121136.jpg,INSASU20181210085935.jpg,INSASU20181210085921.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csunidadvecinal3@dirislimacentro.gob.pe,-77.0821925,-12.0512449,http://dirislimacentro.gob.pe
00006194,JIRÓN JR. VILLA MARIA 745 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD VILLA MARIA PERPETUO SOCORRO,"""http://maps.google.es/?q=-12.0367561%20-77.0598619,INSASU20220726152708.jpeg,INSASU20220726152717.jpeg,INSASU20220726152723.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,csvillamariaps@dirislimacentro.gob.pe,-77.0598619,-12.0367561,https://dirislimacentro.gob.pe/
00006197,AVENIDA AV. PEREZ ARANIBAR (DEL EJÉRCITO) 1756 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE SALUD SAN ISIDRO,"""http://maps.google.es/?q=-12.1067332%20-77.0549116,INSASU20180713180808.jpg,INSASU20230928130819.jpg,INSASU20230928131603.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,cssanisidro@dirislimacentro.gob.pe,-77.0549116,-12.1067332,HTTP://DIRISLIMACENTRO.GOB.PE
00006199,OTROS LOS SAUCES MZ B-II NOVENA ETAPA LOS SAUCES MZ B-II NOVENA ETAPA SAN MIGUEL LIMA LIMA,PUBLICO,CENTRO DE SALUD HUACA PANDO,"""http://maps.google.es/?q=-12.061614%20-77.083277,INSASU20241015160341.jpg,INSASU20241015160337.jpg,INSASU20241015160346.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,pshuacapando@dirislimacentro.gob.pe,-77.083277,-12.061614,HTTP://WWW.REDSALUDLIMACIUDAD.GOB.PE
00006201,AVENIDA AV. ARNALDO MÁRQUEZ 1750 AV. ARNALDO MÁRQUEZ 1750 JESUS MARIA LIMA LIMA,PUBLICO,JESUS MARIA,"""http://maps.google.es/?q=-12.0779014%20-77.0530192,INSASU20250605132135.jpeg,INSASU20250605132143.jpg,INSASU20250605132146.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,csjesusmaria@dirislimacentro.gob.pe,-77.0530192,-12.0779014,https://dirislimacentro.gob.pe/
00006886,JIRÓN JR DOS DE MAYO CUADRA 7 S/N S/N JR DOS DE MAYO CUADRA 7 S/N COMAS LIMA LIMA,PUBLICO,SANTIAGO APOSTOL,"""http://maps.google.es/?q=-11.9569237%20-77.0433316,INSASU20200708154303.jpg,INSASU20200708154308.jpg,INSASU20200708154315.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,manuelvegaaguilarsis@gmail.com,-77.0433316,-11.9569237,http://www.dirislimanorte.gob.pe
00007138,OTROS MZ W1 LOTE 2 - SAN BENITO 4TA ETAPA MZ W1 LOTE 2 - SAN BENITO 4TA ETAPA CARABAYLLO LIMA LIMA,PUBLICO,SAN BENITO,"""http://maps.google.es/?q=-11.8184648%20-77.0471714,INSASU20190827160658.jpg,INSASU20200709120520.jpg,INSASU20200709120528.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,PS.SANBENITO@DIRISLIMANORTE.GOB.PE,-77.0471714,-11.8184648,HTTP://WWW.DIRISLIMANORTE.GOB.PE
00007149,OTROS NUCLEO DE SERV. ZONA S - HUAYCAN NUCLEO DE SERV. ZONA S - HUAYCAN ATE LIMA LIMA,PUBLICO,LA FRATERNIDAD,"""http://maps.google.es/?q=-12.0225134%20-76.8076659,INSASU20250715145315.jpeg,INSASU20250715145320.jpeg,INSASU20250715145324.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,centrodesaludlafraternidad@gmail.com,-76.8076659,-12.0225134,http://www.dirislimaeste.gob.pe
00007684,"CALLE CALLE G - MZ Y, LOTE 1 - URB EL ALAMO 1ERA ETAPA CALLE G - MZ Y, LOTE 1 - URB EL ALAMO 1ERA ETAPA COMAS LIMA LIMA",PUBLICO,CENTRO DE SALUD EL ALAMO,"""http://maps.google.es/?q=-11.9347565%20-77.0656999,INSASU20190808125138.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,cselalamorsta@gmail.com,-77.0656999,-11.9347565,HTTP://WWW.MINSARSTA.GOB.PE
00007735,JIRÓN JR. SAN FERNANDO MZ N LT. 11 - AAHH JUAN PABLO II JR. SAN FERNANDO MZ N LT. 11 - AAHH JUAN PABLO II CARABAYLLO LIMA LIMA,PUBLICO,CENTRO DE SALUD JUAN PABLO II,"""http://maps.google.es/?q=-11.82843292%20-77.06889366,INSASU20191219112024.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,PIMPI240@HOTMAIL.COM,-77.06889366,-11.82843292,HTTP://WWW.DIRISLIMANORTE.GOB.PE
00009979,AVENIDA AV. ANTIGUA PANAMERICANA SUR KM. 36.5 DISTRITO LURIN PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE ATENCION PRIMARIA II LURIN,"""http://maps.google.es/?q=-12.27568943%20-76.87133336,INSASU20220820140450.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,CAPIILURIN2022@GMAIL.COM,-76.87133336,-12.27568943,HTTP://WWW.ESSALUD.GOB.PE
00010394,AVENIDA AV. MIGUEL GRAU S/N - PARAMONGA NÚMERO S/N DISTRITO PARAMONGA PROVINCIA BARRANCA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE ATENCION PRIMARIA II PARAMONGA,"""http://maps.google.es/?q=-10.6745663%20-77.8160806,INSASU20170921101542.png,INSASU20170921101545.jpg,INSASU20170921101553.JPG,""",CENTROS DE SALUD O CENTROS MEDICOS,LGUEVARA@ESSALUD.GOB.PE,-77.8160806,-10.6745663,HTTP://WWW.ESSALUD.GOB.PE
00010569,CALLE CALLE PROLONGACION REAL 825-827 DISTRITO MALA PROVINCIA CAÑETE DEPARTAMENTO LIMA,PUBLICO,CENTRO MEDICO MALA,"""http://maps.google.es/?q=-12.6617753%20-76.6305261,INSASU20181017155115.jpg,INSASU20181017161141.JPG,INSASU20230126175952.JPG,""",CENTROS DE SALUD O CENTROS MEDICOS,SILVIA.RAMIREZR@ESSALUD.GOB.PE,-76.6305261,-12.6617753,HTTP://WWW.ESSALUD.GOB.PE
00011876,JIRÓN EL CHACO 2850 URBANIZACIÓN PERU DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,POLICLINICO PNP SAN MARTIN DE PORRES,"""http://maps.google.es/?q=-12.03031463%20-77.07626737,INSASU20201118123005.jpg,INSASU20201118123121.jpg,""",POLICLINICOS,diresan.polismp@policia.gob.pe,-77.07626737,-12.03031463,
00012664,OTROS MZ. G-1 LOTE 15 URB EDWIN VASQUEZ CAM MZ. G-1 LOTE 15 URB EDWIN VASQUEZ CAM CARABAYLLO LIMA LIMA,PUBLICO,POLICLÌNICO  DE LA  POLICÍA  NACIONAL DEL PERÙ CARABAYLLO - DEFENSORES DE LA DEMOCRACIA,"""http://maps.google.es/?q=-11.8916733%20-77.0368364,INSASU20210918113720.jpg,""",POLICLINICOS,DIRSAPOL.PMCARABAYLLO@POLICIA.GOB.PE,-77.0368364,-11.8916733,
00012740,AVENIDA AV CANAVAL Y MOREYRA (AV CORPAC) S/N - INTERIOR DE MINISTERIO DEL INTERIOR NÚMERO S/N DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,POLICLINICO POLICIAL MININTER,"""http://maps.google.es/?q=-12.09755453%20-77.01516128,INSASU20210525104214.jpg,INSASU20210525104223.jpg,""",POLICLINICOS,dirsapol.plmininter@policia.gob.pe,-77.01516128,-12.09755453,
